event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,external-temperature,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1930863957,true,2005-02-23 22:04:00.000,31.77427979,-24.45612996,,28.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863958,true,2005-02-23 23:04:00.000,31.77460938,-24.45598958,,26.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863959,true,2005-02-24 00:04:00.000,31.77472941,-24.45590007,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863960,true,2005-02-24 01:04:00.000,31.77470093,-24.45587972,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863961,true,2005-02-24 02:04:00.000,31.77475993,-24.45588989,,25.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863962,true,2005-02-24 03:04:00.000,31.77467041,-24.45590007,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863963,true,2005-02-24 04:04:00.000,31.77165934,-24.45552979,,25.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863964,true,2005-02-24 05:04:00.000,31.76998901,-24.44758911,,29.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863965,true,2005-02-24 06:04:00.000,31.76291911,-24.43965047,,30.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863966,true,2005-02-24 07:04:00.000,31.7579305,-24.45029093,,38.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863967,true,2005-02-24 08:04:00.000,31.75946045,-24.45220947,,40.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863968,true,2005-02-24 09:04:00.000,31.75948079,-24.45218913,,42.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863969,true,2005-02-24 10:04:00.000,31.75939941,-24.45218099,,60.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863970,true,2005-02-24 11:04:00.000,31.76194051,-24.44508057,,42.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863971,true,2005-02-24 12:05:00.000,31.75432943,-24.43966064,,40.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863972,true,2005-02-24 13:04:00.000,31.75335083,-24.43939006,,39.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863973,true,2005-02-24 14:04:00.000,31.75342,-24.43939006,,37.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863974,true,2005-02-24 15:04:00.000,31.75356038,-24.43945923,,37.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863975,true,2005-02-24 16:04:00.000,31.75087077,-24.43940023,,37.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863976,true,2005-02-24 17:04:00.000,31.74972941,-24.44082031,,33.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863977,true,2005-02-24 18:04:00.000,31.74937948,-24.44259033,,30.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863978,true,2005-02-24 19:04:00.000,31.7490092,-24.4426005,,29.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863979,true,2005-02-24 20:04:00.000,31.74899902,-24.44258016,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863980,true,2005-02-24 21:04:00.000,31.74901937,-24.44262085,,28.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863981,true,2005-02-24 22:04:00.000,31.74508057,-24.43840942,,28.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863982,true,2005-02-24 23:04:00.000,31.74421997,-24.43927002,,27.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863983,true,2005-02-25 00:04:00.000,31.7418396,-24.43862101,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863984,true,2005-02-25 01:04:00.000,31.74147949,-24.43842977,,25.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863985,true,2005-02-25 02:04:00.000,31.74145915,-24.43848063,,25.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863986,true,2005-02-25 03:04:00.000,31.74148966,-24.43907064,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863987,true,2005-02-25 04:04:00.000,31.74148966,-24.43909098,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863988,true,2005-02-25 05:04:00.000,31.74405924,-24.4381897,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863989,true,2005-02-25 06:04:00.000,31.74539998,-24.43948975,,35.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863990,true,2005-02-25 07:04:00.000,31.74533081,-24.4392395,,39.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863991,true,2005-02-25 08:05:00.000,31.74531047,-24.43909912,,-24.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863992,true,2005-02-25 09:04:00.000,31.74860026,-24.43935954,,42.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863993,true,2005-02-25 10:04:00.000,31.74932048,-24.43911947,,41.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863994,true,2005-02-25 11:04:00.000,31.74933065,-24.43919067,,42.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863995,true,2005-02-25 12:04:00.000,31.74934082,-24.43907064,,41.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863996,true,2005-02-25 13:04:00.000,31.74934082,-24.4391805,,40.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863997,true,2005-02-25 14:04:00.000,31.74899902,-24.43767904,,37.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863998,true,2005-02-25 15:04:00.000,31.75100098,-24.43803914,,35.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930863999,true,2005-02-25 16:04:00.000,31.75457967,-24.44234009,,35.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864000,true,2005-02-25 17:04:00.000,31.75622965,-24.44499919,,32.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864001,true,2005-02-25 18:04:00.000,31.75587972,-24.44598999,,31.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864002,true,2005-02-25 19:04:00.000,31.7558492,-24.44597982,,29.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864003,true,2005-02-25 20:04:00.000,31.75534058,-24.44625041,,29.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864004,true,2005-02-25 21:04:00.000,31.75534058,-24.44630941,,29.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864005,true,2005-02-25 22:04:00.000,31.75311076,-24.44541016,,29.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864006,true,2005-02-25 23:04:00.000,31.7530009,-24.44299927,,29.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864007,true,2005-02-26 00:04:00.000,31.75322062,-24.44302979,,28.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864008,true,2005-02-26 01:04:00.000,31.75316976,-24.44305013,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864009,true,2005-02-26 02:04:00.000,31.74935913,-24.44005941,,28.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864010,true,2005-02-26 03:04:00.000,31.74556071,-24.43942057,,28.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864011,true,2005-02-26 04:04:00.000,31.74342041,-24.44401042,,28.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864012,true,2005-02-26 05:04:00.000,31.73743083,-24.44523926,,31.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864013,true,2005-02-26 06:04:00.000,31.73736979,-24.44576009,,38.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864014,true,2005-02-26 07:04:00.000,31.73754069,-24.44570923,,34.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864015,true,2005-02-26 08:04:00.000,31.73739014,-24.4456604,,41.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864016,true,2005-02-26 09:04:00.000,31.74677938,-24.43970947,,40.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864017,true,2005-02-26 10:04:00.000,31.74472046,-24.44146932,,40.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864018,true,2005-02-26 11:04:00.000,31.73757935,-24.44258016,,-38.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864019,true,2005-02-26 12:04:00.000,31.73755086,-24.44258016,,39.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864020,true,2005-02-26 13:04:00.000,31.73788045,-24.44263916,,-9.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864021,true,2005-02-26 14:04:00.000,31.73791911,-24.4424703,,39.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864022,true,2005-02-26 15:04:00.000,31.73690999,-24.44053955,,41.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864023,true,2005-02-26 16:04:00.000,31.73815918,-24.44092,,36.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864024,true,2005-02-26 17:03:00.000,31.7351298,-24.44570923,,32.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864025,true,2005-02-26 18:04:00.000,31.73628947,-24.44656982,,30.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864026,true,2005-02-26 19:04:00.000,31.73631999,-24.44655965,,29.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864027,true,2005-02-26 20:03:00.000,31.73628947,-24.446521,,28.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864028,true,2005-02-26 21:03:00.000,31.73378906,-24.44577026,,28.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864029,true,2005-02-26 22:04:00.000,31.73395996,-24.44279989,,28.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864030,true,2005-02-26 23:03:00.000,31.73394979,-24.44286092,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864031,true,2005-02-27 00:04:00.000,31.73389079,-24.44276937,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864032,true,2005-02-27 01:03:00.000,31.73397013,-24.44281006,,27.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864033,true,2005-02-27 02:03:00.000,31.73399048,-24.44293009,,27.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864034,true,2005-02-27 03:04:00.000,31.73403931,-24.44285075,,28.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864035,true,2005-02-27 04:04:00.000,31.73395996,-24.44286906,,27.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864036,true,2005-02-27 05:04:00.000,31.72685954,-24.44005941,,30.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864037,true,2005-02-27 06:03:00.000,31.71970011,-24.44022013,,32.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864038,true,2005-02-27 07:03:00.000,31.73220011,-24.43881022,,37.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864039,true,2005-02-27 08:05:00.000,31.74630941,-24.43860067,,37.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864040,true,2005-02-27 09:03:00.000,31.74707031,-24.4396403,,42.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864041,true,2005-02-27 10:04:00.000,31.7488505,-24.43953044,,38.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864042,true,2005-02-27 11:04:00.000,31.74886068,-24.4396403,,37.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864043,true,2005-02-27 12:04:00.000,31.74902954,-24.43935954,,15.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864044,true,2005-02-27 13:04:00.000,31.74883016,-24.4394694,,46.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864045,true,2005-02-27 14:04:00.000,31.74840088,-24.43715007,,40.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864046,true,2005-02-27 15:04:00.000,31.75162964,-24.43652954,,37.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864047,true,2005-02-27 16:04:00.000,31.75312093,-24.43700968,,34.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864048,true,2005-02-27 17:04:00.000,31.75216064,-24.43728027,,32.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864049,true,2005-02-27 18:04:00.000,31.75044963,-24.43282064,,30.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864050,true,2005-02-27 19:03:00.000,31.75032959,-24.43248088,,29.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864051,true,2005-02-27 20:04:00.000,31.75050049,-24.43133952,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864052,true,2005-02-27 21:03:00.000,31.75016073,-24.4303894,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864053,true,2005-02-27 22:04:00.000,31.75012004,-24.43039958,,29.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864054,true,2005-02-27 23:03:00.000,31.74671021,-24.428361,,28.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864055,true,2005-02-28 00:04:00.000,31.74675903,-24.42770996,,28.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864056,true,2005-02-28 01:03:00.000,31.74685059,-24.42774048,,26.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864057,true,2005-02-28 02:03:00.000,31.74683024,-24.42779948,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864058,true,2005-02-28 03:04:00.000,31.74684041,-24.42777913,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864059,true,2005-02-28 04:03:00.000,31.74686076,-24.42783,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864060,true,2005-02-28 05:04:00.000,31.73438924,-24.42343953,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864061,true,2005-02-28 06:03:00.000,31.72277018,-24.41455078,,32.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864062,true,2005-02-28 07:03:00.000,31.72022095,-24.3949707,,36.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864063,true,2005-02-28 08:04:00.000,31.72072957,-24.39833984,,40.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864064,true,2005-02-28 09:04:00.000,31.7207194,-24.39804077,,36.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864065,true,2005-02-28 10:04:00.000,31.72037964,-24.39836019,,38.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864066,true,2005-02-28 11:04:00.000,31.72031047,-24.39836019,,40.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864067,true,2005-02-28 12:03:00.000,31.72037964,-24.39832967,,38.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864068,true,2005-02-28 13:04:00.000,31.72039998,-24.39837036,,38.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864069,true,2005-02-28 14:04:00.000,31.72109985,-24.39961955,,39.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864070,true,2005-02-28 15:03:00.000,31.72152913,-24.39588013,,38.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
